xtype	sim_id	trial	strategy	p
discrete	9	22	3	1.0
discrete	9	23	0	0.0
discrete	9	23	1	0.0
discrete	9	23	2	0.0
discrete	9	23	3	1.0
discrete	9	24	0	0.0
discrete	9	24	1	0.0
discrete	9	24	2	0.0
discrete	9	24	3	1.0
discrete	10	0	0	0.0
discrete	10	0	1	1.0
discrete	10	0	2	0.0
discrete	10	0	3	0.0
discrete	10	1	0	0.0
discrete	10	1	1	1.0
discrete	10	1	2	0.0
discrete	10	1	3	0.0
discrete	10	2	0	0.0
discrete	10	2	1	0.0
discrete	10	2	2	1.0
discrete	10	2	3	0.0
discrete	10	3	0	0.0
discrete	10	3	1	0.0
discrete	10	3	2	1.0
discrete	10	3	3	0.0
discrete	10	4	0	0.0
discrete	10	4	1	0.0
discrete	10	4	2	1.0
discrete	10	4	3	0.0
discrete	10	5	0	0.0
discrete	10	5	1	0.0
discrete	10	5	2	0.0
discrete	10	5	3	1.0
discrete	10	6	0	0.0
discrete	10	6	1	0.0
discrete	10	6	2	0.0
discrete	10	6	3	1.0
discrete	10	7	0	0.0
discrete	10	7	1	0.0
discrete	10	7	2	0.0
discrete	10	7	3	1.0
discrete	10	8	0	0.0
discrete	10	8	1	0.0
discrete	10	8	2	0.0
discrete	10	8	3	1.0
discrete	10	9	0	0.0
discrete	10	9	1	0.0
discrete	10	9	2	0.0
discrete	10	9	3	1.0
discrete	10	10	0	0.0
discrete	10	10	1	0.0
discrete	10	10	2	0.0
discrete	10	10	3	1.0
discrete	10	11	0	0.0
discrete	10	11	1	0.0
discrete	10	11	2	0.0
discrete	10	11	3	1.0
discrete	10	12	0	0.0
discrete	10	12	1	0.0
discrete	10	12	2	0.0
discrete	10	12	3	1.0
discrete	10	13	0	0.0
discrete	10	13	1	0.0
discrete	10	13	2	0.0
discrete	10	13	3	1.0
discrete	10	14	0	0.0
discrete	10	14	1	0.0
discrete	10	14	2	0.0
discrete	10	14	3	1.0
discrete	10	15	0	0.0
discrete	10	15	1	0.0
discrete	10	15	2	0.0
discrete	10	15	3	1.0
discrete	10	16	0	0.0
discrete	10	16	1	0.0
discrete	10	16	2	0.0
discrete	10	16	3	1.0
discrete	10	17	0	0.0
discrete	10	17	1	0.0
discrete	10	17	2	0.0
discrete	10	17	3	1.0
discrete	10	18	0	0.0
discrete	10	18	1	0.0
discrete	10	18	2	0.0
discrete	10	18	3	1.0
discrete	10	19	0	0.0
discrete	10	19	1	0.0
discrete	10	19	2	0.0
discrete	10	19	3	1.0
discrete	10	20	0	0.0
discrete	10	20	1	0.0
discrete	10	20	2	0.0
discrete	10	20	3	1.0
discrete	10	21	0	0.0
discrete	10	21	1	0.0
discrete	10	21	2	0.0
discrete	10	21	3	1.0
discrete	10	22	0	0.0
discrete	10	22	1	0.0
discrete	10	22	2	0.0
discrete	10	22	3	1.0
discrete	10	23	0	0.0
discrete	10	23	1	0.0
discrete	10	23	2	0.0
discrete	10	23	3	1.0
discrete	10	24	0	0.0
discrete	10	24	1	0.0
discrete	10	24	2	0.0
discrete	10	24	3	1.0
discrete	11	0	0	0.0
discrete	11	0	1	0.0
discrete	11	0	2	0.0
discrete	11	0	3	1.0
discrete	11	1	0	0.0
discrete	11	1	1	0.0
discrete	11	1	2	0.0
discrete	11	1	3	1.0
discrete	11	2	0	0.0
discrete	11	2	1	0.0
discrete	11	2	2	0.0
discrete	11	2	3	1.0
discrete	11	3	0	0.0
discrete	11	3	1	0.0
discrete	11	3	2	0.0
discrete	11	3	3	1.0
discrete	11	4	0	0.0
discrete	11	4	1	0.0
discrete	11	4	2	0.0
discrete	11	4	3	1.0
discrete	11	5	0	0.0
discrete	11	5	1	0.0
discrete	11	5	2	0.0
discrete	11	5	3	1.0
discrete	11	6	0	0.0
discrete	11	6	1	0.0
discrete	11	6	2	0.0
discrete	11	6	3	1.0
discrete	11	7	0	0.0
discrete	11	7	1	0.0
discrete	11	7	2	0.0
discrete	11	7	3	1.0
discrete	11	8	0	0.0
discrete	11	8	1	0.0
discrete	11	8	2	0.0
discrete	11	8	3	1.0
discrete	11	9	0	0.0
discrete	11	9	1	0.0
discrete	11	9	2	0.0
discrete	11	9	3	1.0
discrete	11	10	0	0.0
discrete	11	10	1	0.0
discrete	11	10	2	0.0
discrete	11	10	3	1.0
discrete	11	11	0	0.0
discrete	11	11	1	0.0
discrete	11	11	2	0.0
discrete	11	11	3	1.0
discrete	11	12	0	0.0
discrete	11	12	1	0.0
discrete	11	12	2	0.0
discrete	11	12	3	1.0
discrete	11	13	0	0.0
discrete	11	13	1	0.0
discrete	11	13	2	0.0
discrete	11	13	3	1.0
discrete	11	14	0	0.0
discrete	11	14	1	0.0
discrete	11	14	2	0.0
discrete	11	14	3	1.0
discrete	11	15	0	0.0
discrete	11	15	1	0.0
discrete	11	15	2	0.0
discrete	11	15	3	1.0
discrete	11	16	0	0.0
discrete	11	16	1	0.0
discrete	11	16	2	0.0
discrete	11	16	3	1.0
discrete	11	17	0	0.0
discrete	11	17	1	0.0
discrete	11	17	2	0.0
discrete	11	17	3	1.0
discrete	11	18	0	0.0
discrete	11	18	1	0.0
discrete	11	18	2	0.0
discrete	11	18	3	1.0
discrete	11	19	0	0.0
discrete	11	19	1	0.0
discrete	11	19	2	0.0
discrete	11	19	3	1.0
discrete	11	20	0	0.0
discrete	11	20	1	0.0
discrete	11	20	2	0.0
discrete	11	20	3	1.0
discrete	11	21	0	0.0
discrete	11	21	1	0.0
discrete	11	21	2	0.0
discrete	11	21	3	1.0
discrete	11	22	0	0.0
discrete	11	22	1	0.0
discrete	11	22	2	0.0
discrete	11	22	3	1.0
discrete	11	23	0	0.0
discrete	11	23	1	0.0
discrete	11	23	2	0.0
discrete	11	23	3	1.0
discrete	11	24	0	0.0
discrete	11	24	1	0.0
discrete	11	24	2	0.0
discrete	11	24	3	1.0
discrete	12	0	0	0.0
discrete	12	0	1	0.0
discrete	12	0	2	0.0
discrete	12	0	3	1.0
discrete	12	1	0	0.0
discrete	12	1	1	0.0
discrete	12	1	2	0.0
discrete	12	1	3	1.0
discrete	12	2	0	0.0
discrete	12	2	1	0.0
discrete	12	2	2	0.0
discrete	12	2	3	1.0
discrete	12	3	0	0.0
discrete	12	3	1	0.0
discrete	12	3	2	0.0
discrete	12	3	3	1.0
discrete	12	4	0	0.0
discrete	12	4	1	0.0
discrete	12	4	2	0.0
discrete	12	4	3	1.0
discrete	12	5	0	0.0
discrete	12	5	1	0.0
discrete	12	5	2	0.0
discrete	12	5	3	1.0
discrete	12	6	0	0.0
discrete	12	6	1	0.0
discrete	12	6	2	0.0
discrete	12	6	3	1.0
discrete	12	7	0	0.0
discrete	12	7	1	0.0
discrete	12	7	2	0.0
discrete	12	7	3	1.0
discrete	12	8	0	0.0
discrete	12	8	1	0.0
discrete	12	8	2	0.0
discrete	12	8	3	1.0
discrete	12	9	0	0.0
discrete	12	9	1	0.0
discrete	12	9	2	0.0
discrete	12	9	3	1.0
discrete	12	10	0	0.0
discrete	12	10	1	0.0
discrete	12	10	2	0.0
discrete	12	10	3	1.0
discrete	12	11	0	0.0
discrete	12	11	1	0.0
discrete	12	11	2	0.0
discrete	12	11	3	1.0
discrete	12	12	0	0.0
discrete	12	12	1	0.0
discrete	12	12	2	0.0
discrete	12	12	3	1.0
discrete	12	13	0	0.0
discrete	12	13	1	0.0
discrete	12	13	2	0.0
discrete	12	13	3	1.0
discrete	12	14	0	0.0
discrete	12	14	1	0.0
discrete	12	14	2	0.0
discrete	12	14	3	1.0
discrete	12	15	0	0.0
discrete	12	15	1	0.0
discrete	12	15	2	0.0
discrete	12	15	3	1.0
discrete	12	16	0	0.0
discrete	12	16	1	0.0
discrete	12	16	2	0.0
discrete	12	16	3	1.0
discrete	12	17	0	0.0
discrete	12	17	1	0.0
discrete	12	17	2	0.0
discrete	12	17	3	1.0
discrete	12	18	0	0.0
discrete	12	18	1	0.0
discrete	12	18	2	0.0
discrete	12	18	3	1.0
discrete	12	19	0	0.0
discrete	12	19	1	0.0
discrete	12	19	2	0.0
discrete	12	19	3	1.0
discrete	12	20	0	0.0
discrete	12	20	1	0.0
discrete	12	20	2	0.0
discrete	12	20	3	1.0
discrete	12	21	0	0.0
discrete	12	21	1	0.0
discrete	12	21	2	0.0
discrete	12	21	3	1.0
discrete	12	22	0	0.0
discrete	12	22	1	0.0
discrete	12	22	2	0.0
discrete	12	22	3	1.0
discrete	12	23	0	0.0
discrete	12	23	1	0.0
discrete	12	23	2	0.0
discrete	12	23	3	1.0
discrete	12	24	0	0.0
discrete	12	24	1	0.0
discrete	12	24	2	0.0
discrete	12	24	3	1.0
discrete	13	0	0	0.0
discrete	13	0	1	0.0
discrete	13	0	2	1.0
discrete	13	0	3	0.0
discrete	13	1	0	0.0
discrete	13	1	1	0.0
discrete	13	1	2	1.0
discrete	13	1	3	0.0
discrete	13	2	0	0.0
discrete	13	2	1	0.0
discrete	13	2	2	0.0
discrete	13	2	3	1.0
discrete	13	3	0	0.0
discrete	13	3	1	0.0
discrete	13	3	2	0.0
discrete	13	3	3	1.0
discrete	13	4	0	0.0
discrete	13	4	1	0.0
discrete	13	4	2	0.0
discrete	13	4	3	1.0
discrete	13	5	0	0.0
discrete	13	5	1	0.0
discrete	13	5	2	0.0
discrete	13	5	3	1.0
discrete	13	6	0	0.0
discrete	13	6	1	0.0
discrete	13	6	2	0.0
discrete	13	6	3	1.0
discrete	13	7	0	0.0
discrete	13	7	1	0.0
discrete	13	7	2	0.0
discrete	13	7	3	1.0
discrete	13	8	0	0.0
discrete	13	8	1	0.0
discrete	13	8	2	0.0
discrete	13	8	3	1.0
discrete	13	9	0	0.0
discrete	13	9	1	0.0
discrete	13	9	2	0.0
discrete	13	9	3	1.0
discrete	13	10	0	0.0
discrete	13	10	1	0.0
discrete	13	10	2	0.0
discrete	13	10	3	1.0
discrete	13	11	0	0.0
discrete	13	11	1	0.0
discrete	13	11	2	0.0
discrete	13	11	3	1.0
discrete	13	12	0	0.0
discrete	13	12	1	0.0
discrete	13	12	2	0.0
discrete	13	12	3	1.0
discrete	13	13	0	0.0
discrete	13	13	1	0.0
discrete	13	13	2	0.0
discrete	13	13	3	1.0
discrete	13	14	0	0.0
discrete	13	14	1	0.0
discrete	13	14	2	0.0
discrete	13	14	3	1.0
discrete	13	15	0	0.0
discrete	13	15	1	0.0
discrete	13	15	2	0.0
discrete	13	15	3	1.0
discrete	13	16	0	0.0
discrete	13	16	1	0.0
discrete	13	16	2	0.0
discrete	13	16	3	1.0
discrete	13	17	0	0.0
discrete	13	17	1	0.0
discrete	13	17	2	0.0
discrete	13	17	3	1.0
discrete	13	18	0	0.0
discrete	13	18	1	0.0
discrete	13	18	2	0.0
discrete	13	18	3	1.0
discrete	13	19	0	0.0
discrete	13	19	1	0.0
discrete	13	19	2	0.0
discrete	13	19	3	1.0
discrete	13	20	0	0.0
discrete	13	20	1	0.0
discrete	13	20	2	0.0
discrete	13	20	3	1.0
discrete	13	21	0	0.0
discrete	13	21	1	0.0
discrete	13	21	2	0.0
discrete	13	21	3	1.0
discrete	13	22	0	0.0
discrete	13	22	1	0.0
discrete	13	22	2	0.0
discrete	13	22	3	1.0
discrete	13	23	0	0.0
discrete	13	23	1	0.0
discrete	13	23	2	0.0
discrete	13	23	3	1.0
discrete	13	24	0	0.0
discrete	13	24	1	0.0
discrete	13	24	2	0.0
discrete	13	24	3	1.0
discrete	14	0	0	0.0
discrete	14	0	1	0.0
discrete	14	0	2	0.0
discrete	14	0	3	1.0
discrete	14	1	0	0.0
discrete	14	1	1	0.0
discrete	14	1	2	0.0
discrete	14	1	3	1.0
discrete	14	2	0	0.0
discrete	14	2	1	0.0
discrete	14	2	2	0.0
discrete	14	2	3	1.0
discrete	14	3	0	0.0
discrete	14	3	1	0.0
discrete	14	3	2	0.0
discrete	14	3	3	1.0
discrete	14	4	0	0.0
discrete	14	4	1	0.0
discrete	14	4	2	0.0
discrete	14	4	3	1.0
discrete	14	5	0	0.0
discrete	14	5	1	0.0
discrete	14	5	2	0.0
discrete	14	5	3	1.0
discrete	14	6	0	0.0
discrete	14	6	1	0.0
discrete	14	6	2	0.0
discrete	14	6	3	1.0
discrete	14	7	0	0.0
discrete	14	7	1	0.0
discrete	14	7	2	0.0
discrete	14	7	3	1.0
discrete	14	8	0	0.0
discrete	14	8	1	0.0
discrete	14	8	2	0.0
discrete	14	8	3	1.0
discrete	14	9	0	0.0
discrete	14	9	1	0.0
discrete	14	9	2	0.0
discrete	14	9	3	1.0
discrete	14	10	0	0.0
discrete	14	10	1	0.0
discrete	14	10	2	0.0
discrete	14	10	3	1.0
discrete	14	11	0	0.0
discrete	14	11	1	0.0
discrete	14	11	2	0.0
discrete	14	11	3	1.0
discrete	14	12	0	0.0
discrete	14	12	1	0.0
discrete	14	12	2	0.0
discrete	14	12	3	1.0
discrete	14	13	0	0.0
discrete	14	13	1	0.0
discrete	14	13	2	0.0
discrete	14	13	3	1.0
discrete	14	14	0	0.0
discrete	14	14	1	0.0
discrete	14	14	2	0.0
discrete	14	14	3	1.0
discrete	14	15	0	0.0
discrete	14	15	1	0.0
discrete	14	15	2	0.0
discrete	14	15	3	1.0
discrete	14	16	0	0.0
discrete	14	16	1	0.0
discrete	14	16	2	0.0
discrete	14	16	3	1.0
discrete	14	17	0	0.0
discrete	14	17	1	0.0
discrete	14	17	2	0.0
discrete	14	17	3	1.0
discrete	14	18	0	0.0
discrete	14	18	1	0.0
discrete	14	18	2	0.0
discrete	14	18	3	1.0
discrete	14	19	0	0.0
discrete	14	19	1	0.0
discrete	14	19	2	0.0
discrete	14	19	3	1.0
discrete	14	20	0	0.0
discrete	14	20	1	0.0
discrete	14	20	2	0.0
discrete	14	20	3	1.0
discrete	14	21	0	0.0
discrete	14	21	1	0.0
discrete	14	21	2	0.0
discrete	14	21	3	1.0
discrete	14	22	0	0.0
discrete	14	22	1	0.0
discrete	14	22	2	0.0
discrete	14	22	3	1.0
discrete	14	23	0	0.0
discrete	14	23	1	0.0
discrete	14	23	2	0.0
discrete	14	23	3	1.0
discrete	14	24	0	0.0
discrete	14	24	1	0.0
discrete	14	24	2	0.0
discrete	14	24	3	1.0
discrete	15	0	0	0.0
discrete	15	0	1	0.0
discrete	15	0	2	0.0
discrete	15	0	3	1.0
discrete	15	1	0	0.0
discrete	15	1	1	0.0
discrete	15	1	2	0.0
discrete	15	1	3	1.0
discrete	15	2	0	0.0
discrete	15	2	1	0.0
discrete	15	2	2	0.0
discrete	15	2	3	1.0
discrete	15	3	0	0.0
discrete	15	3	1	0.0
discrete	15	3	2	0.0
discrete	15	3	3	1.0
discrete	15	4	0	0.0
discrete	15	4	1	0.0
discrete	15	4	2	0.0
discrete	15	4	3	1.0
discrete	15	5	0	0.0
discrete	15	5	1	0.0
discrete	15	5	2	0.0
discrete	15	5	3	1.0
discrete	15	6	0	0.0
discrete	15	6	1	0.0
discrete	15	6	2	0.0
discrete	15	6	3	1.0
discrete	15	7	0	0.0
discrete	15	7	1	0.0
discrete	15	7	2	0.0
discrete	15	7	3	1.0
discrete	15	8	0	0.0
discrete	15	8	1	0.0
discrete	15	8	2	0.0
discrete	15	8	3	1.0
discrete	15	9	0	0.0
discrete	15	9	1	0.0
discrete	15	9	2	0.0
discrete	15	9	3	1.0
discrete	15	10	0	0.0
discrete	15	10	1	0.0
discrete	15	10	2	0.0
discrete	15	10	3	1.0
discrete	15	11	0	0.0
discrete	15	11	1	0.0
discrete	15	11	2	0.0
discrete	15	11	3	1.0
discrete	15	12	0	0.0
discrete	15	12	1	0.0
discrete	15	12	2	0.0
discrete	15	12	3	1.0
discrete	15	13	0	0.0
discrete	15	13	1	0.0
discrete	15	13	2	0.0
discrete	15	13	3	1.0
discrete	15	14	0	0.0
discrete	15	14	1	0.0
discrete	15	14	2	0.0
discrete	15	14	3	1.0
discrete	15	15	0	0.0
discrete	15	15	1	0.0
discrete	15	15	2	0.0
discrete	15	15	3	1.0
discrete	15	16	0	0.0
discrete	15	16	1	0.0
discrete	15	16	2	0.0
discrete	15	16	3	1.0
discrete	15	17	0	0.0
discrete	15	17	1	0.0
discrete	15	17	2	0.0
discrete	15	17	3	1.0
discrete	15	18	0	0.0
discrete	15	18	1	0.0
discrete	15	18	2	0.0
discrete	15	18	3	1.0
discrete	15	19	0	0.0
discrete	15	19	1	0.0
discrete	15	19	2	0.0
discrete	15	19	3	1.0
discrete	15	20	0	0.0
discrete	15	20	1	0.0
discrete	15	20	2	0.0
discrete	15	20	3	1.0
discrete	15	21	0	0.0
discrete	15	21	1	0.0
discrete	15	21	2	0.0
discrete	15	21	3	1.0
discrete	15	22	0	0.0
discrete	15	22	1	0.0
discrete	15	22	2	0.0
discrete	15	22	3	1.0
discrete	15	23	0	0.0
discrete	15	23	1	0.0
discrete	15	23	2	0.0
discrete	15	23	3	1.0
discrete	15	24	0	0.0
discrete	15	24	1	0.0
discrete	15	24	2	0.0
discrete	15	24	3	1.0
discrete	16	0	0	0.0
discrete	16	0	1	1.0
discrete	16	0	2	0.0
discrete	16	0	3	0.0
discrete	16	1	0	0.0
discrete	16	1	1	0.0
discrete	16	1	2	1.0
discrete	16	1	3	0.0
discrete	16	2	0	0.0
discrete	16	2	1	0.0
discrete	16	2	2	1.0
discrete	16	2	3	0.0
discrete	16	3	0	0.0
discrete	16	3	1	0.0
discrete	16	3	2	0.0
discrete	16	3	3	1.0
discrete	16	4	0	0.0
discrete	16	4	1	0.0
discrete	16	4	2	0.0
discrete	16	4	3	1.0
discrete	16	5	0	0.0
discrete	16	5	1	0.0
discrete	16	5	2	0.0
discrete	16	5	3	1.0
discrete	16	6	0	0.0
discrete	16	6	1	0.0
discrete	16	6	2	0.0
discrete	16	6	3	1.0
discrete	16	7	0	0.0
discrete	16	7	1	0.0
discrete	16	7	2	0.0
discrete	16	7	3	1.0
discrete	16	8	0	0.0
discrete	16	8	1	0.0
discrete	16	8	2	0.0
discrete	16	8	3	1.0
discrete	16	9	0	0.0
discrete	16	9	1	0.0
discrete	16	9	2	0.0
discrete	16	9	3	1.0
discrete	16	10	0	0.0
discrete	16	10	1	0.0
discrete	16	10	2	0.0
discrete	16	10	3	1.0
discrete	16	11	0	0.0
discrete	16	11	1	0.0
discrete	16	11	2	0.0
discrete	16	11	3	1.0
discrete	16	12	0	0.0
discrete	16	12	1	0.0
discrete	16	12	2	0.0
discrete	16	12	3	1.0
discrete	16	13	0	0.0
discrete	16	13	1	0.0
discrete	16	13	2	0.0
discrete	16	13	3	1.0
discrete	16	14	0	0.0
discrete	16	14	1	0.0
discrete	16	14	2	0.0
discrete	16	14	3	1.0
discrete	16	15	0	0.0
discrete	16	15	1	0.0
discrete	16	15	2	0.0
discrete	16	15	3	1.0
discrete	16	16	0	0.0
discrete	16	16	1	0.0
discrete	16	16	2	0.0
discrete	16	16	3	1.0
discrete	16	17	0	0.0
discrete	16	17	1	0.0
discrete	16	17	2	0.0
discrete	16	17	3	1.0
discrete	16	18	0	0.0
discrete	16	18	1	0.0
discrete	16	18	2	0.0
discrete	16	18	3	1.0
discrete	16	19	0	0.0
discrete	16	19	1	0.0
discrete	16	19	2	0.0
discrete	16	19	3	1.0
discrete	16	20	0	0.0
discrete	16	20	1	0.0
discrete	16	20	2	0.0
discrete	16	20	3	1.0
discrete	16	21	0	0.0
discrete	16	21	1	0.0
discrete	16	21	2	0.0
discrete	16	21	3	1.0
discrete	16	22	0	0.0
discrete	16	22	1	0.0
discrete	16	22	2	0.0
discrete	16	22	3	1.0
discrete	16	23	0	0.0
discrete	16	23	1	0.0
discrete	16	23	2	0.0
discrete	16	23	3	1.0
discrete	16	24	0	0.0
discrete	16	24	1	0.0
discrete	16	24	2	0.0
discrete	16	24	3	1.0
discrete	17	0	0	1.0
discrete	17	0	1	0.0
discrete	17	0	2	0.0
discrete	17	0	3	0.0
discrete	17	1	0	0.0
discrete	17	1	1	1.0
discrete	17	1	2	0.0
discrete	17	1	3	0.0
discrete	17	2	0	0.0
discrete	17	2	1	0.0
discrete	17	2	2	1.0
discrete	17	2	3	0.0
discrete	17	3	0	0.0
discrete	17	3	1	0.0
discrete	17	3	2	1.0
discrete	17	3	3	0.0
discrete	17	4	0	0.0
discrete	17	4	1	0.0
discrete	17	4	2	1.0
discrete	17	4	3	0.0
discrete	17	5	0	0.0
discrete	17	5	1	0.0
discrete	17	5	2	1.0
discrete	17	5	3	0.0
discrete	17	6	0	0.0
discrete	17	6	1	0.0
discrete	17	6	2	0.0
discrete	17	6	3	1.0
discrete	17	7	0	0.0
discrete	17	7	1	0.0
discrete	17	7	2	0.0
discrete	17	7	3	1.0
discrete	17	8	0	0.0
discrete	17	8	1	0.0
discrete	17	8	2	0.0
discrete	17	8	3	1.0
discrete	17	9	0	0.0
discrete	17	9	1	0.0
discrete	17	9	2	0.0
discrete	17	9	3	1.0
discrete	17	10	0	0.0
discrete	17	10	1	0.0
discrete	17	10	2	0.0
discrete	17	10	3	1.0
discrete	17	11	0	0.0
discrete	17	11	1	0.0
discrete	17	11	2	0.0
discrete	17	11	3	1.0
discrete	17	12	0	0.0
discrete	17	12	1	0.0
discrete	17	12	2	0.0
discrete	17	12	3	1.0
discrete	17	13	0	0.0
discrete	17	13	1	0.0
discrete	17	13	2	0.0
discrete	17	13	3	1.0
discrete	17	14	0	0.0
discrete	17	14	1	0.0
discrete	17	14	2	0.0
discrete	17	14	3	1.0
discrete	17	15	0	0.0
discrete	17	15	1	0.0
discrete	17	15	2	0.0
discrete	17	15	3	1.0
discrete	17	16	0	0.0
discrete	17	16	1	0.0
discrete	17	16	2	0.0
discrete	17	16	3	1.0
discrete	17	17	0	0.0
discrete	17	17	1	0.0
discrete	17	17	2	0.0
discrete	17	17	3	1.0
discrete	17	18	0	0.0
discrete	17	18	1	0.0
discrete	17	18	2	0.0
discrete	17	18	3	1.0
discrete	17	19	0	0.0
discrete	17	19	1	0.0
discrete	17	19	2	0.0
discrete	17	19	3	1.0
discrete	17	20	0	0.0
discrete	17	20	1	0.0
discrete	17	20	2	0.0
discrete	17	20	3	1.0
discrete	17	21	0	0.0
discrete	17	21	1	0.0
discrete	17	21	2	0.0
discrete	17	21	3	1.0
discrete	17	22	0	0.0
discrete	17	22	1	0.0
discrete	17	22	2	0.0
discrete	17	22	3	1.0
discrete	17	23	0	0.0
discrete	17	23	1	0.0
discrete	17	23	2	0.0
discrete	17	23	3	1.0
discrete	17	24	0	0.0
discrete	17	24	1	0.0
discrete	17	24	2	0.0
discrete	17	24	3	1.0
discrete	18	0	0	0.0
discrete	18	0	1	0.0
discrete	18	0	2	1.0
discrete	18	0	3	0.0
discrete	18	1	0	0.0
discrete	18	1	1	0.0
discrete	18	1	2	1.0
discrete	18	1	3	0.0
discrete	18	2	0	0.0
discrete	18	2	1	0.0
discrete	18	2	2	1.0
discrete	18	2	3	0.0
discrete	18	3	0	0.0
discrete	18	3	1	0.0
discrete	18	3	2	1.0
discrete	18	3	3	0.0
discrete	18	4	0	0.0
discrete	18	4	1	0.0
discrete	18	4	2	1.0
discrete	18	4	3	0.0
discrete	18	5	0	0.0
discrete	18	5	1	0.0
discrete	18	5	2	1.0
discrete	18	5	3	0.0
discrete	18	6	0	0.0
discrete	18	6	1	0.0
discrete	18	6	2	1.0
discrete	18	6	3	0.0
discrete	18	7	0	0.0
discrete	18	7	1	0.0
discrete	18	7	2	1.0
discrete	18	7	3	0.0
discrete	18	8	0	0.0
discrete	18	8	1	0.0
discrete	18	8	2	0.0
discrete	18	8	3	1.0
discrete	18	9	0	0.0
discrete	18	9	1	0.0
discrete	18	9	2	0.0
discrete	18	9	3	1.0
discrete	18	10	0	0.0
discrete	18	10	1	0.0
discrete	18	10	2	0.0
discrete	18	10	3	1.0
discrete	18	11	0	0.0
discrete	18	11	1	0.0
discrete	18	11	2	0.0
discrete	18	11	3	1.0
discrete	18	12	0	0.0
discrete	18	12	1	0.0
discrete	18	12	2	0.0
discrete	18	12	3	1.0
discrete	18	13	0	0.0
discrete	18	13	1	0.0
discrete	18	13	2	0.0
discrete	18	13	3	1.0
discrete	18	14	0	0.0
discrete	18	14	1	0.0
discrete	18	14	2	0.0
discrete	18	14	3	1.0
discrete	18	15	0	0.0
discrete	18	15	1	0.0
discrete	18	15	2	0.0
discrete	18	15	3	1.0
discrete	18	16	0	0.0
discrete	18	16	1	0.0
discrete	18	16	2	0.0
discrete	18	16	3	1.0
discrete	18	17	0	0.0
discrete	18	17	1	0.0
discrete	18	17	2	0.0
discrete	18	17	3	1.0
discrete	18	18	0	0.0
discrete	18	18	1	0.0
discrete	18	18	2	0.0
discrete	18	18	3	1.0
discrete	18	19	0	0.0
discrete	18	19	1	0.0
discrete	18	19	2	0.0
discrete	18	19	3	1.0
discrete	18	20	0	0.0
discrete	18	20	1	0.0
discrete	18	20	2	0.0
discrete	18	20	3	1.0
discrete	18	21	0	0.0
discrete	18	21	1	0.0
discrete	18	21	2	0.0
discrete	18	21	3	1.0
discrete	18	22	0	0.0
discrete	18	22	1	0.0
discrete	18	22	2	0.0
discrete	18	22	3	1.0
discrete	18	23	0	0.0
discrete	18	23	1	0.0
discrete	18	23	2	0.0
discrete	18	23	3	1.0
discrete	18	24	0	0.0
discrete	18	24	1	0.0
discrete	18	24	2	0.0
discrete	18	24	3	1.0
discrete	19	0	0	0.0
discrete	19	0	1	1.0
discrete	19	0	2	0.0
discrete	19	0	3	0.0
discrete	19	1	0	0.0
discrete	19	1	1	0.0
discrete	19	1	2	1.0
discrete	19	1	3	0.0
discrete	19	2	0	0.0
discrete	19	2	1	0.0
discrete	19	2	2	1.0
discrete	19	2	3	0.0
discrete	19	3	0	0.0
discrete	19	3	1	0.0
discrete	19	3	2	1.0
discrete	19	3	3	0.0
discrete	19	4	0	0.0
discrete	19	4	1	0.0
discrete	19	4	2	1.0
discrete	19	4	3	0.0
discrete	19	5	0	0.0
discrete	19	5	1	0.0
discrete	19	5	2	0.0
discrete	19	5	3	1.0
discrete	19	6	0	0.0
discrete	19	6	1	0.0
discrete	19	6	2	0.0
discrete	19	6	3	1.0
discrete	19	7	0	0.0
discrete	19	7	1	0.0
discrete	19	7	2	0.0
discrete	19	7	3	1.0
discrete	19	8	0	0.0
discrete	19	8	1	0.0
discrete	19	8	2	0.0
discrete	19	8	3	1.0
discrete	19	9	0	0.0
discrete	19	9	1	0.0
discrete	19	9	2	0.0
discrete	19	9	3	1.0
discrete	19	10	0	0.0
discrete	19	10	1	0.0
discrete	19	10	2	0.0
discrete	19	10	3	1.0
discrete	19	11	0	0.0
discrete	19	11	1	0.0
discrete	19	11	2	0.0
discrete	19	11	3	1.0
discrete	19	12	0	0.0
discrete	19	12	1	0.0
discrete	19	12	2	0.0
discrete	19	12	3	1.0
discrete	19	13	0	0.0
discrete	19	13	1	0.0
discrete	19	13	2	0.0
discrete	19	13	3	1.0
discrete	19	14	0	0.0
discrete	19	14	1	0.0
discrete	19	14	2	0.0
discrete	19	14	3	1.0
discrete	19	15	0	0.0
discrete	19	15	1	0.0
discrete	19	15	2	0.0
discrete	19	15	3	1.0
discrete	19	16	0	0.0
discrete	19	16	1	0.0
discrete	19	16	2	0.0
discrete	19	16	3	1.0
discrete	19	17	0	0.0
discrete	19	17	1	0.0
discrete	19	17	2	0.0
discrete	19	17	3	1.0
discrete	19	18	0	0.0
discrete	19	18	1	0.0
discrete	19	18	2	0.0
discrete	19	18	3	1.0
discrete	19	19	0	0.0
discrete	19	19	1	0.0
discrete	19	19	2	0.0
discrete	19	19	3	1.0
discrete	19	20	0	0.0
discrete	19	20	1	0.0
discrete	19	20	2	0.0
discrete	19	20	3	1.0
discrete	19	21	0	0.0
discrete	19	21	1	0.0
discrete	19	21	2	0.0
discrete	19	21	3	1.0
discrete	19	22	0	0.0
