sim	trial	strategy	p_actual	p_predicted
813	9	2	0.0	5.3502114e-05
813	9	3	1.0	0.99994653
813	10	0	0.0	3.46e-43
813	10	1	0.0	1.8183337e-15
813	10	2	0.0	2.1643713e-05
813	10	3	1.0	0.99997836
813	11	0	0.0	0.0
813	11	1	0.0	8.79182e-17
813	11	2	0.0	8.755772e-06
813	11	3	1.0	0.99999124
813	12	0	0.0	0.0
813	12	1	0.0	4.251053e-18
813	12	2	0.0	3.5421087e-06
813	12	3	1.0	0.9999964
813	13	0	0.0	0.0
813	13	1	0.0	2.0556287e-19
813	13	2	0.0	1.4329835e-06
813	13	3	1.0	0.99999857
813	14	0	0.0	0.0
813	14	1	0.0	9.941877e-21
813	14	2	0.0	5.7976183e-07
813	14	3	1.0	0.9999994
813	15	0	0.0	0.0
813	15	1	0.0	4.810371e-22
813	15	2	0.0	2.3460107e-07
813	15	3	1.0	0.99999976
813	16	0	0.0	0.0
813	16	1	0.0	2.3299636e-23
813	16	2	0.0	9.497039e-08
813	16	3	1.0	0.9999999
813	17	0	0.0	0.0
813	17	1	0.0	1.13149485e-24
813	17	2	0.0	3.8484416e-08
813	17	3	1.0	0.99999994
813	18	0	0.0	0.0
813	18	1	0.0	5.530021e-26
813	18	2	0.0	1.5633697e-08
813	18	3	1.0	1.0
813	19	0	0.0	0.0
813	19	1	0.0	2.7445692e-27
813	19	2	0.0	6.3897074e-09
813	19	3	1.0	1.0
813	20	0	0.0	0.0
813	20	1	0.0	1.4116296e-28
813	20	2	0.0	2.6501608e-09
813	20	3	1.0	1.0
813	21	0	0.0	0.0
813	21	1	0.0	7.8374245e-30
813	21	2	0.0	1.1373712e-09
813	21	3	1.0	1.0
813	22	0	0.0	0.0
813	22	1	0.0	5.006237e-31
813	22	2	0.0	5.2539e-10
813	22	3	1.0	1.0
813	23	0	0.0	0.0
813	23	1	0.0	3.945681e-32
813	23	2	0.0	2.7782032e-10
813	23	3	1.0	1.0
813	24	0	0.0	0.0
813	24	1	0.0	4.438663e-33
813	24	2	0.0	1.776689e-10
813	24	3	1.0	0.99999994
814	0	0	0.0	0.0035261556
814	0	1	1.0	0.14984557
814	0	2	0.0	0.4993173
814	0	3	0.0	0.34731093
814	1	0	0.0	4.484989e-07
814	1	1	0.0	0.01073809
814	1	2	1.0	0.608741
814	1	3	0.0	0.38052043
814	2	0	0.0	5.5411925e-11
814	2	1	0.0	0.00051959447
814	2	2	0.0	0.25618082
814	2	3	1.0	0.7432996
814	3	0	0.0	6.8461302e-15
814	3	1	0.0	2.5122461e-05
814	3	2	0.0	0.104115024
814	3	3	1.0	0.89585984
814	4	0	0.0	8.458377e-19
814	4	1	0.0	1.2146722e-06
814	4	2	0.0	0.042141713
814	4	3	1.0	0.957857
814	5	0	0.0	1.04503055e-22
814	5	1	0.0	5.872946e-08
814	5	2	0.0	0.017049057
814	5	3	1.0	0.98295087
814	6	0	0.0	1.29113334e-26
814	6	1	0.0	2.839572e-09
814	6	2	0.0	0.006897049
814	6	3	1.0	0.9931029
814	7	0	0.0	1.5951944e-30
814	7	1	0.0	1.3729351e-10
814	7	2	0.0	0.0027901228
814	7	3	1.0	0.99720985
814	8	0	0.0	1.9708641e-34
814	8	1	0.0	6.638156e-12
814	8	2	0.0	0.001128712
814	8	3	1.0	0.9988712
814	9	0	0.0	2.435013e-38
814	9	1	0.0	3.2095613e-13
814	9	2	0.0	0.00045660773
814	9	3	1.0	0.9995433
814	10	0	0.0	3.003e-42
814	10	1	0.0	1.5518365e-14
814	10	2	0.0	0.00018471581
814	10	3	1.0	0.9998152
814	11	0	0.0	0.0
814	11	1	0.0	7.503281e-16
814	11	2	0.0	7.472515e-05
814	11	3	1.0	0.99992526
814	12	0	0.0	0.0
814	12	1	0.0	3.6280125e-17
814	12	2	0.0	3.0229732e-05
814	12	3	1.0	0.9999697
814	13	0	0.0	0.0
814	13	1	0.0	1.7543527e-18
814	13	2	0.0	1.2229638e-05
814	13	3	1.0	0.9999877
814	14	0	0.0	0.0
814	14	1	0.0	8.4847806e-20
814	14	2	0.0	4.947913e-06
814	14	3	1.0	0.999995
814	15	0	0.0	0.0
814	15	1	0.0	4.1053563e-21
814	15	2	0.0	2.0021764e-06
814	15	3	1.0	0.999998
814	16	0	0.0	0.0
814	16	1	0.0	1.9884808e-22
814	16	2	0.0	8.1051394e-07
814	16	3	1.0	0.99999917
814	17	0	0.0	0.0
814	17	1	0.0	9.656611e-24
814	17	2	0.0	3.28441e-07
814	17	3	1.0	0.9999996
814	18	0	0.0	0.0
814	18	1	0.0	4.719533e-25
814	18	2	0.0	1.3342404e-07
814	18	3	1.0	0.9999998
814	19	0	0.0	0.0
814	19	1	0.0	2.3423211e-26
814	19	2	0.0	5.453224e-08
814	19	3	1.0	0.9999999
814	20	0	0.0	0.0
814	20	1	0.0	1.2047393e-27
814	20	2	0.0	2.2617497e-08
814	20	3	1.0	0.99999994
814	21	0	0.0	0.0
814	21	1	0.0	6.68876e-29
814	21	2	0.0	9.706768e-09
814	21	3	1.0	0.99999994
814	22	0	0.0	0.0
814	22	1	0.0	4.2725165e-30
814	22	2	0.0	4.4838826e-09
814	22	3	1.0	0.99999994
814	23	0	0.0	0.0
814	23	1	0.0	3.3673959e-31
814	23	2	0.0	2.3710265e-09
814	23	3	1.0	0.99999994
814	24	0	0.0	0.0
814	24	1	0.0	3.7881255e-32
814	24	2	0.0	1.5162954e-09
814	24	3	1.0	0.99999994
815	0	0	0.0	0.013790598
815	0	1	0.0	0.25369582
815	0	2	1.0	0.73251367
815	0	3	0.0	1.0135895e-11
815	1	0	0.0	4.211777e-06
815	1	1	0.0	0.04375705
815	1	2	1.0	0.9562388
815	1	3	0.0	1.1105079e-11
815	2	0	0.0	1.286316e-09
815	2	1	0.0	0.0052339067
815	2	2	1.0	0.9947662
815	2	3	0.0	2.1692394e-11
815	3	0	0.0	3.9285301e-13
815	3	1	0.0	0.00062555325
815	3	2	1.0	0.9993745
815	3	3	0.0	2.6144703e-11
815	4	0	0.0	1.1998099e-16
815	4	1	0.0	7.476553e-05
815	4	2	1.0	0.9999253
815	4	3	0.0	2.7954025e-11
815	5	0	0.0	3.6643326e-20
815	5	1	0.0	8.935912e-06
815	5	2	1.0	0.9999912
815	5	3	0.0	4.318676e-11
815	6	0	0.0	1.1191211e-23
815	6	1	0.0	1.0680122e-06
815	6	2	1.0	0.999999
815	6	3	0.0	1.7137057e-10
815	7	0	0.0	3.4179013e-27
815	7	1	0.0	1.276479e-07
815	7	2	1.0	0.99999994
815	7	3	0.0	1.2499787e-09
815	8	0	0.0	1.0438591e-30
815	8	1	0.0	1.5256358e-08
815	8	2	1.0	1.0000001
815	8	3	0.0	1.0325909e-08
815	9	0	0.0	3.188043e-34
815	9	1	0.0	1.8234265e-09
815	9	2	1.0	1.0000001
815	9	3	0.0	1.3997471e-08
815	10	0	0.0	9.736579e-38
815	10	1	0.0	2.1793414e-10
815	10	2	1.0	1.0
815	10	3	0.0	4.4891728e-08
815	11	0	0.0	2.9755e-41
815	11	1	0.0	2.604729e-11
815	11	2	1.0	0.99999976
815	11	3	0.0	3.0485077e-07
815	12	0	0.0	6e-45
815	12	1	0.0	3.1131387e-12
815	12	2	1.0	0.99999964
815	12	3	0.0	4.1001414e-07
815	13	0	0.0	0.0
815	13	1	0.0	3.720719e-13
815	13	2	1.0	0.9999988
815	13	3	0.0	1.2949087e-06
815	14	0	0.0	0.0
815	14	1	0.0	4.446437e-14
815	14	2	1.0	0.9999913
815	14	3	0.0	8.740834e-06
815	15	0	0.0	0.0
815	15	1	0.0	5.3114277e-15
815	15	2	1.0	0.9999287
815	15	3	0.0	7.139441e-05
815	16	0	0.0	0.0
815	16	1	0.0	6.3432656e-16
815	16	2	1.0	0.99940145
815	16	3	0.0	0.00059859134
815	17	0	0.0	0.0
815	17	1	0.0	7.544655e-17
815	17	2	1.0	0.9991882
815	17	3	0.0	0.0008118626
815	18	0	0.0	0.0
815	18	1	0.0	8.7675065e-18
815	18	2	1.0	0.99739367
815	18	3	0.0	0.002606429
815	19	0	0.0	0.0
815	19	1	0.0	9.165767e-19
815	19	2	1.0	0.9822933
815	19	3	0.0	0.017706765
815	20	0	0.0	0.0
815	20	1	0.0	9.7403574e-20
815	20	2	1.0	0.8552318
815	20	3	0.0	0.14476821
815	21	0	0.0	0.0
815	21	1	0.0	5.5390526e-21
815	21	2	1.0	0.8038307
815	21	3	0.0	0.1961694
815	22	0	0.0	0.0
815	22	1	0.0	3.5381288e-22
815	22	2	1.0	0.37131637
815	22	3	0.0	0.6286836
815	23	0	0.0	0.0
815	23	1	0.0	2.788586e-23
815	23	2	0.0	0.19634792
815	23	3	1.0	0.8036521
815	24	0	0.0	0.0
815	24	1	0.0	3.1369985e-24
815	24	2	0.0	0.12556648
815	24	3	1.0	0.8744335
816	0	0	0.0	0.3046611
816	0	1	1.0	0.6952725
816	0	2	0.0	4.0908886e-05
816	0	3	0.0	2.5531128e-05
816	1	0	0.0	8.8011395e-05
816	1	1	1.0	0.9918947
816	1	2	0.0	0.007966138
816	1	3	0.0	5.1233263e-05
816	2	0	0.0	1.7120575e-08
816	2	1	0.0	0.109
816	2	2	1.0	0.8882063
816	2	3	0.0	0.0027937354
816	3	0	0.0	3.910984e-12
816	3	1	0.0	0.008181533
816	3	2	1.0	0.94967127
816	3	3	0.0	0.042147156
816	4	0	0.0	1.0168999e-15
816	4	1	0.0	0.0007322042
816	4	2	1.0	0.58749044
816	4	3	0.0	0.41177738
816	5	0	0.0	2.7195186e-19
816	5	1	0.0	7.513763e-05
816	5	2	1.0	0.4367569
816	5	3	0.0	0.5631679
816	6	0	0.0	3.576429e-23
816	6	1	0.0	7.884252e-06
816	6	2	1.0	0.37549096
816	6	3	0.0	0.6245012
816	7	0	0.0	4.5489394e-27
816	7	1	0.0	3.915133e-07
816	7	2	1.0	0.35068247
816	7	3	0.0	0.64931726
816	8	0	0.0	5.62022e-31
816	8	1	0.0	1.8929706e-08
816	8	2	0.0	0.1418649
816	8	3	1.0	0.8581351
816	9	0	0.0	6.94382e-35
816	9	1	0.0	9.15255e-10
816	9	2	0.0	0.057389848
816	9	3	1.0	0.94261014
816	10	0	0.0	8.579199e-39
816	10	1	0.0	4.425296e-11
816	10	2	0.0	0.023216456
816	10	3	1.0	0.9767836
816	11	0	0.0	1.06e-42
816	11	1	0.0	2.139674e-12
816	11	2	0.0	0.009392011
816	11	3	1.0	0.9906081
816	12	0	0.0	0.0
816	12	1	0.0	1.03458285e-13
816	12	2	0.0	0.0037994976
816	12	3	1.0	0.9962007
816	13	0	0.0	0.0
816	13	1	0.0	5.002803e-15
816	13	2	0.0	0.0015371116
816	13	3	1.0	0.99846303
816	14	0	0.0	0.0
816	14	1	0.0	2.4195634e-16
816	14	2	0.0	0.0006218904
816	14	3	1.0	0.9993782
816	15	0	0.0	0.0
816	15	1	0.0	1.17070425e-17
816	15	2	0.0	0.00025164845
816	15	3	1.0	0.99974847
816	16	0	0.0	0.0
816	16	1	0.0	5.6704534e-19
816	16	2	0.0	0.00010187141
816	16	3	1.0	0.99989825
816	17	0	0.0	0.0
816	17	1	0.0	2.753729e-20
816	17	2	0.0	4.1280902e-05
816	17	3	1.0	0.9999589
816	18	0	0.0	0.0
816	18	1	0.0	1.3458461e-21
816	18	2	0.0	1.6769724e-05
816	18	3	1.0	0.99998343
816	19	0	0.0	0.0
816	19	1	0.0	6.6794834e-23
816	19	2	0.0	6.8540166e-06
816	19	3	1.0	0.9999933
816	20	0	0.0	0.0
816	20	1	0.0	3.4354956e-24
816	20	2	0.0	2.842735e-06
816	20	3	1.0	0.99999726
816	21	0	0.0	0.0
816	21	1	0.0	1.9074015e-25
816	21	2	0.0	1.2200182e-06
816	21	3	1.0	0.9999989
816	22	0	0.0	0.0
816	22	1	0.0	1.2183729e-26
816	22	2	0.0	5.6356754e-07
816	22	3	1.0	0.99999964
816	23	0	0.0	0.0
816	23	1	0.0	9.60264e-28
816	23	2	0.0	2.9800816e-07
816	23	3	1.0	0.99999976
816	24	0	0.0	0.0
816	24	1	0.0	1.0802416e-28
816	24	2	0.0	1.9057923e-07
816	24	3	1.0	0.9999998
817	0	0	0.0	0.013785826
817	0	1	0.0	0.2536253
817	0	2	1.0	0.73234004
817	0	3	0.0	0.0002489542
817	1	0	0.0	4.208321e-06
817	1	1	0.0	0.043741822
817	1	2	1.0	0.95598125
817	1	3	0.0	0.00027275895
817	2	0	0.0	1.2811523e-09
817	2	1	0.0	0.005229542
817	2	2	1.0	0.99448526
817	2	3	0.0	0.00028526082
817	3	0	0.0	3.833456e-13
817	3	1	0.0	0.0006229859
817	3	2	1.0	0.9989824
817	3	3	0.0	0.00039461677
817	4	0	0.0	1.0341153e-16
817	4	1	0.0	7.291355e-05
817	4	2	1.0	0.9986082
817	4	3	0.0	0.001318976
817	5	0	0.0	1.3620165e-20
817	5	1	0.0	7.672528e-06
817	5	2	1.0	0.9908912
817	5	3	0.0	0.009101186
817	6	0	0.0	1.7323774e-24
817	6	1	0.0	3.8099932e-07
817	6	2	1.0	0.925411
817	6	3	0.0	0.07458865
817	7	0	0.0	2.1403505e-28
817	7	1	0.0	1.8421344e-08
817	7	2	0.0	0.3743645
817	7	3	1.0	0.6256356
817	8	0	0.0	2.644405e-32
817	8	1	0.0	8.90674e-10
817	8	2	0.0	0.15144482
817	8	3	1.0	0.84855527
817	9	0	0.0	3.2671812e-36
817	9	1	0.0	4.3064254e-11
817	9	2	0.0	0.0612653
817	9	3	1.0	0.9387348
817	10	0	0.0	4.03662e-40
817	10	1	0.0	2.0821751e-12
817	10	2	0.0	0.024784224
817	10	3	1.0	0.975216
817	11	0	0.0	4.6e-44
817	11	1	0.0	1.0067519e-13
817	11	2	0.0	0.010026239
817	11	3	1.0	0.9899739
817	12	0	0.0	0.0
817	12	1	0.0	4.867883e-15
817	12	2	0.0	0.004056072
817	12	3	1.0	0.995944
817	13	0	0.0	0.0
817	13	1	0.0	2.3539014e-16
817	13	2	0.0	0.0016409106
817	13	3	1.0	0.9983592
817	14	0	0.0	0.0
817	14	1	0.0	1.1384445e-17
817	14	2	0.0	0.00066388573
817	14	3	1.0	0.99933624
817	15	0	0.0	0.0
817	15	1	0.0	5.5083575e-19
817	15	2	0.0	0.0002686419
817	15	3	1.0	0.99973154
817	16	0	0.0	0.0
817	16	1	0.0	2.6680423e-20
817	16	2	0.0	0.000108750646
817	16	3	1.0	0.9998914
817	17	0	0.0	0.0
817	17	1	0.0	1.2956751e-21
817	17	2	0.0	4.4068536e-05
817	17	3	1.0	0.9999561
817	18	0	0.0	0.0
817	18	1	0.0	6.332429e-23
817	18	2	0.0	1.7902159e-05
817	18	3	1.0	0.99998224
817	19	0	0.0	0.0
817	19	1	0.0	3.1428076e-24
817	19	2	0.0	7.3168594e-06
817	19	3	1.0	0.99999285
817	20	0	0.0	0.0
817	20	1	0.0	1.6164578e-25
817	20	2	0.0	3.034701e-06
817	20	3	1.0	0.9999971
817	21	0	0.0	0.0
817	21	1	0.0	8.9746394e-27
817	21	2	0.0	1.3024046e-06
817	21	3	1.0	0.9999988
817	22	0	0.0	0.0
817	22	1	0.0	5.7326465e-28
817	22	2	0.0	6.0162455e-07
817	22	3	1.0	0.9999995
817	23	0	0.0	0.0
817	23	1	0.0	4.5182016e-29
817	23	2	0.0	3.1813227e-07
817	23	3	1.0	0.9999998
817	24	0	0.0	0.0
817	24	1	0.0	5.0827157e-30
817	24	2	0.0	2.034488e-07
817	24	3	1.0	0.9999999
818	0	0	0.0	0.000425351
818	0	1	0.0	0.018032694
818	0	2	0.0	0.13506733
818	0	3	1.0	0.84647465
818	1	0	0.0	5.2552082e-08
818	1	1	0.0	0.0012582156
818	1	2	0.0	0.071328074
818	1	3	1.0	0.9274137
818	2	0	0.0	6.492814e-12
818	2	1	0.0	6.0882587e-05
818	2	2	0.0	0.03001752
818	2	3	1.0	0.9699216
818	3	0	0.0	8.021907e-16
818	3	1	0.0	2.9436894e-06
818	3	2	0.0	0.0121995015
818	3	3	1.0	0.9877976
818	4	0	0.0	9.911209e-20
818	4	1	0.0	1.4232855e-07
818	4	2	0.0	0.0049378974
818	4	3	1.0	0.99506193
818	5	0	0.0	1.2245768e-23
818	5	1	0.0	6.8817094e-09
818	5	2	0.0	0.0019977125
818	5	3	1.0	0.9980023
818	6	0	0.0	1.5131124e-27
818	6	1	0.0	3.327454e-10
818	6	2	0.0	0.0008081708
818	6	3	1.0	0.9991919
818	7	0	0.0	1.8699075e-31
818	7	1	0.0	1.6089973e-11
818	7	2	0.0	0.00032694972
818	7	3	1.0	0.9996731
818	8	0	0.0	2.3116729e-35
818	8	1	0.0	7.781565e-13
818	8	2	0.0	0.00013227714
818	8	3	1.0	0.99986774
818	9	0	0.0	2.860141e-39
818	9	1	0.0	3.7648463e-14
818	9	2	0.0	5.3524633e-05
818	9	3	1.0	0.99994653
818	10	0	0.0	2.77e-43
818	10	1	0.0	1.8232418e-15
818	10	2	0.0	2.1666234e-05
818	10	3	1.0	0.99997836
818	11	0	0.0	0.0
818	11	1	0.0	8.85048e-17
818	11	2	0.0	8.778294e-06
818	11	3	1.0	0.99999124
818	12	0	0.0	0.0
818	12	1	0.0	4.3211617e-18
818	12	2	0.0	3.5646294e-06
818	12	3	1.0	0.9999964
818	13	0	0.0	0.0
818	13	1	0.0	2.1394223e-19
818	13	2	0.0	1.4555037e-06
818	13	3	1.0	0.99999857
818	14	0	0.0	0.0
818	14	1	0.0	1.0943367e-20
818	14	2	0.0	6.0228206e-07
818	14	3	1.0	0.9999994
818	15	0	0.0	0.0
818	15	1	0.0	6.0073416e-22
818	15	2	0.0	2.571213e-07
818	15	3	1.0	0.99999976
818	16	0	0.0	0.0
818	16	1	0.0	3.7605558e-23
818	16	2	0.0	1.1749057e-07
818	16	3	1.0	0.9999999
818	17	0	0.0	0.0
818	17	1	0.0	2.8411551e-24
818	17	2	0.0	6.1004606e-08
818	17	3	1.0	0.99999994
818	18	0	0.0	0.0
818	18	1	0.0	2.5946673e-25
818	18	2	0.0	3.815388e-08
818	18	3	1.0	1.0
818	19	0	0.0	0.0
818	19	1	0.0	2.6975795e-26
818	19	2	0.0	2.8909891e-08
818	19	3	1.0	1.0
818	20	0	0.0	0.0
818	20	1	0.0	2.866688e-27
818	20	2	0.0	2.5170344e-08
818	20	3	1.0	1.0
818	21	0	0.0	0.0
818	21	1	0.0	1.6302005e-28
818	21	2	0.0	2.3657556e-08
818	21	3	1.0	1.0
818	22	0	0.0	0.0
818	22	1	0.0	1.0413079e-29
818	22	2	0.0	1.0928221e-08
818	22	3	1.0	1.0
818	23	0	0.0	0.0
818	23	1	0.0	8.207098e-31
818	23	2	0.0	5.7787197e-09
818	23	3	1.0	1.0
818	24	0	0.0	0.0
818	24	1	0.0	9.23251e-32
818	24	2	0.0	3.6955496e-09
818	24	3	1.0	1.0
819	0	0	0.0	0.010222936
819	0	1	0.0	0.21307257
819	0	2	1.0	0.7251768
819	0	3	0.0	0.051527694
819	1	0	0.0	1.3444142e-06
819	1	1	0.0	0.032264728
819	1	2	1.0	0.81372315
819	1	3	0.0	0.1540108
819	2	0	0.0	1.7099884e-10
819	2	1	0.0	0.001603446
819	2	2	1.0	0.79056317
819	2	3	0.0	0.2078334
819	3	0	0.0	2.1126872e-14
819	3	1	0.0	7.752684e-05
819	3	2	0.0	0.32129458
819	3	3	1.0	0.67862785
819	4	0	0.0	2.610222e-18
819	4	1	0.0	3.748427e-06
819	4	2	0.0	0.13004757
819	4	3	1.0	0.8699487
819	5	0	0.0	3.2249295e-22
819	5	1	0.0	1.8123677e-07
819	5	2	0.0	0.052612685
819	5	3	1.0	0.9473871
819	6	0	0.0	3.984413e-26
819	6	1	0.0	8.762824e-09
819	6	2	0.0	0.021284025
819	6	3	1.0	0.9787159
819	7	0	0.0	4.9227935e-30
819	7	1	0.0	4.2368514e-10
819	7	2	0.0	0.008610227
819	7	3	1.0	0.99138975
819	8	0	0.0	6.0822856e-34
819	8	1	0.0	2.0485473e-11
819	8	2	0.0	0.003483184
819	8	3	1.0	0.99651676
819	9	0	0.0	7.515155e-38
819	9	1	0.0	9.905061e-13
819	9	2	0.0	0.0014090987
819	9	3	1.0	0.9985908
819	10	0	0.0	9.058e-42
819	10	1	0.0	4.7894916e-14
819	10	2	0.0	0.0005700521
819	10	3	1.0	0.99942994
819	11	0	0.0	0.0
819	11	1	0.0	2.3161879e-15
819	11	2	0.0	0.00023062578
819	11	3	1.0	0.9997694
819	12	0	0.0	0.0
819	12	1	0.0	1.1204357e-16
819	12	2	0.0	9.3314855e-05
819	12	3	1.0	0.9999067
819	13	0	0.0	0.0
819	13	1	0.0	5.4239788e-18
819	13	2	0.0	3.776734e-05
819	13	3	1.0	0.9999622
819	14	0	0.0	0.0
819	14	1	0.0	2.6304677e-19
819	14	2	0.0	1.529625e-05
819	14	3	1.0	0.9999847
819	15	0	0.0	0.0
819	15	1	0.0	1.2813834e-20
819	15	2	0.0	6.205836e-06
819	15	3	1.0	0.9999938
819	16	0	0.0	0.0
819	16	1	0.0	6.312008e-22
819	16	2	0.0	2.5284176e-06
819	16	3	1.0	0.9999975
819	17	0	0.0	0.0
819	17	1	0.0	3.214681e-23
819	17	2	0.0	1.0407612e-06
819	17	3	1.0	0.9999989
819	18	0	0.0	0.0
819	18	1	0.0	1.984572e-24
819	18	2	0.0	4.389474e-07
819	18	3	1.0	0.9999995
819	19	0	0.0	0.0
819	19	1	0.0	3.8304916e-25
819	19	2	0.0	1.9549073e-07
819	19	3	1.0	0.99999976
819	20	0	0.0	0.0
819	20	1	0.0	2.8850297e-25
819	20	2	0.0	9.700318e-08
819	20	3	1.0	0.9999999
819	21	0	0.0	0.0
819	21	1	0.0	2.8188643e-25
819	21	2	0.0	5.716122e-08
819	21	3	1.0	0.99999994
819	22	0	0.0	0.0
819	22	1	0.0	1.8005793e-26
819	22	2	0.0	2.6404692e-08
819	22	3	1.0	0.99999994
819	23	0	0.0	0.0
819	23	1	0.0	1.4191318e-27
819	23	2	0.0	1.3962503e-08
819	23	3	1.0	0.99999994
819	24	0	0.0	0.0
819	24	1	0.0	1.5964411e-28
819	24	2	0.0	8.929162e-09
819	24	3	1.0	0.99999994
820	0	0	0.0	0.00042535068
820	0	1	0.0	0.018032685
820	0	2	0.0	0.1350673
820	0	3	1.0	0.84647465
820	1	0	0.0	5.2551982e-08
820	1	1	0.0	0.0012582145
820	1	2	0.0	0.071328044
820	1	3	1.0	0.9274137
820	2	0	0.0	6.4927846e-12
820	2	1	0.0	6.0882463e-05
820	2	2	0.0	0.030017497
820	2	3	1.0	0.9699216
820	3	0	0.0	8.021818e-16
820	3	1	0.0	2.9436753e-06
820	3	2	0.0	0.012199476
820	3	3	1.0	0.9877976
820	4	0	0.0	9.910939e-20
820	4	1	0.0	1.4232685e-07
820	4	2	0.0	0.0049378746
820	4	3	1.0	0.99506193
820	5	0	0.0	1.2244941e-23
820	5	1	0.0	6.881508e-09
820	5	2	0.0	0.00199769
820	5	3	1.0	0.9980023
820	6	0	0.0	1.51286015e-27
820	6	1	0.0	3.327213e-10
820	6	2	0.0	0.00080814824
820	6	3	1.0	0.9991919
820	7	0	0.0	1.8691378e-31
820	7	1	0.0	1.6087099e-11
820	7	2	0.0	0.00032692717
820	7	3	1.0	0.9996731
820	8	0	0.0	2.309322e-35
820	8	1	0.0	7.7781287e-13
820	8	2	0.0	0.0001322546
820	8	3	1.0	0.99986774
820	9	0	0.0	2.853167e-39
820	9	1	0.0	3.7607395e-14
820	9	2	0.0	5.3502114e-05
820	9	3	1.0	0.99994653
820	10	0	0.0	3.46e-43
820	10	1	0.0	1.8183337e-15
820	10	2	0.0	2.1643713e-05
820	10	3	1.0	0.99997836
820	11	0	0.0	0.0
820	11	1	0.0	8.79182e-17
820	11	2	0.0	8.755772e-06
820	11	3	1.0	0.99999124
820	12	0	0.0	0.0
820	12	1	0.0	4.251053e-18
820	12	2	0.0	3.5421087e-06
820	12	3	1.0	0.9999964
820	13	0	0.0	0.0
820	13	1	0.0	2.0556287e-19
820	13	2	0.0	1.4329835e-06
820	13	3	1.0	0.99999857
820	14	0	0.0	0.0
820	14	1	0.0	9.941877e-21
820	14	2	0.0	5.7976183e-07
820	14	3	1.0	0.9999994
820	15	0	0.0	0.0
820	15	1	0.0	4.810371e-22
820	15	2	0.0	2.3460107e-07
820	15	3	1.0	0.99999976
820	16	0	0.0	0.0
820	16	1	0.0	2.3299636e-23
820	16	2	0.0	9.497039e-08
820	16	3	1.0	0.9999999
820	17	0	0.0	0.0
820	17	1	0.0	1.13149485e-24
820	17	2	0.0	3.8484416e-08
820	17	3	1.0	0.99999994
820	18	0	0.0	0.0
820	18	1	0.0	5.530021e-26
820	18	2	0.0	1.5633697e-08
820	18	3	1.0	1.0
820	19	0	0.0	0.0
820	19	1	0.0	2.7445692e-27
820	19	2	0.0	6.3897074e-09
820	19	3	1.0	1.0
820	20	0	0.0	0.0
820	20	1	0.0	1.4116296e-28
820	20	2	0.0	2.6501608e-09
820	20	3	1.0	1.0
820	21	0	0.0	0.0
820	21	1	0.0	7.8374245e-30
820	21	2	0.0	1.1373712e-09
820	21	3	1.0	1.0
820	22	0	0.0	0.0
820	22	1	0.0	5.006237e-31
820	22	2	0.0	5.2539e-10
820	22	3	1.0	1.0
820	23	0	0.0	0.0
820	23	1	0.0	3.945681e-32
820	23	2	0.0	2.7782032e-10
820	23	3	1.0	1.0
820	24	0	0.0	0.0
820	24	1	0.0	4.438663e-33
820	24	2	0.0	1.776689e-10
820	24	3	1.0	0.99999994
821	0	0	0.0	0.051204354
821	0	1	1.0	0.9449786
821	0	2	0.0	0.0038147164
821	0	3	0.0	2.3133337e-06
821	1	0	0.0	1.5321337e-05
821	1	1	0.0	0.16245499
821	1	2	1.0	0.837525
821	1	3	0.0	4.6421624e-06
821	2	0	0.0	4.1330943e-09
821	2	1	0.0	0.019028459
821	2	2	1.0	0.9801892
821	2	3	0.0	0.000782298
821	3	0	0.0	5.4436284e-13
821	3	1	0.0	0.0020023263
821	3	2	1.0	0.989574
821	3	3	0.0	0.008423677
821	4	0	0.0	6.923861e-17
821	4	1	0.0	9.9430676e-05
821	4	2	1.0	0.9260738
821	4	3	0.0	0.07382679
821	5	0	0.0	8.5544176e-21
821	5	1	0.0	4.807479e-06
821	5	2	0.0	0.37472403
821	5	3	1.0	0.6252711
821	6	0	0.0	1.0568966e-24
821	6	1	0.0	2.324418e-07
821	6	2	0.0	0.15159462
821	6	3	1.0	0.8484051
821	7	0	0.0	1.3057947e-28
821	7	1	0.0	1.1238575e-08
821	7	2	0.0	0.06132604
821	7	3	1.0	0.938674
821	8	0	0.0	1.6133113e-32
821	8	1	0.0	5.4338634e-10
821	8	2	0.0	0.024808748
821	8	3	1.0	0.9751912
821	9	0	0.0	1.9932563e-36
821	9	1	0.0	2.6272835e-11
821	9	2	0.0	0.010036098
821	9	3	1.0	0.9899638
821	10	0	0.0	2.46259e-40
821	10	1	0.0	1.2703024e-12
821	10	2	0.0	0.0040599974
821	10	3	1.0	0.9959399
821	11	0	0.0	2.8e-44
821	11	1	0.0	6.142038e-14
821	11	2	0.0	0.0016424359
821	11	3	1.0	0.9983575
821	12	0	0.0	0.0
821	12	1	0.0	2.9698195e-15
821	12	2	0.0	0.0006644403
821	12	3	1.0	0.9993355
821	13	0	0.0	0.0
821	13	1	0.0	1.4360786e-16
821	13	2	0.0	0.00026880373
821	13	3	1.0	0.99973106
821	14	0	0.0	0.0
821	14	1	0.0	6.945475e-18
821	14	2	0.0	0.000108753615
821	14	3	1.0	0.99989116
821	15	0	0.0	0.0
821	15	1	0.0	3.3605642e-19
821	15	2	0.0	4.400723e-05
821	15	3	1.0	0.99995595
